0.8477231329690346	23.581784123663844	0.0140255	3.6249
0.8522768670309654	27.613439714206724	0.00655738	7.81898
0.8437158469945355	64.86393546651122	0.00965392	18.0616
0.8617486338797814	147.02323776890552	0.0116576	45.8297
0.8520947176684881	173.97252448423637	0.0111111	26.0078
0.8699453551912568	363.7714453007122	0.0103825	97.8956
0.86775956284153	513.4230101684026	0.0131148	123.991
0.897632058287796	423.21017519212734	0.00673953	74.088
0.9136612021857923	481.44183540597214	0.00528233	99.0131
0.916575591985428	563.7175699540427	0.00491803	103.57
0.9233151183970856	387.92565871796756	0.00364299	84.9504
0.9287795992714025	393.7358387102903	0.00546448	62.1892
